id	QuestionType	AnswerResourceType	WhType	token	Limit	Comparative	Superlative	Person	Location	Organization	Misc	LWL	Vote	M5Rules	DecisionStump	Stacking	MultiScheme	GaussianProcesses	M5P	ZeroR	CVParameterSelection	AdditiveRegression	SimpleLinearRegression	MultilayerPerceptron	DecisionTable	IBk	KStar	REPTree	RandomSubSpace	RegressionByDiscretization	SMOreg	LinearRegression	Bagging
852	0	0	1	0	1	0	1	0	1	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.28412204927970336	0.5821750158921212	0.5821750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6030083492254545	0.6030083492254545
853	1	0	1	0	1	0	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.34215378304000593	0.6030083492254545	0.5821750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6863416825587879	0.6446750158921212
854	0	1	1	0	1	0	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5696185824835432	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5696185824835432	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.2998993261012492	0.4978114627785681	0.5498947961119014	0.6238416825587879	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.6238416825587879
855	1	1	1	0	1	0	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.32628676470588236	0.5186447961119014	0.529061462778568	0.6238416825587879	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.5342583492254546	0.6238416825587879
856	0	0	0	1	1	0	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5618625158921212	null	0.3793090737936509	0.6238416825587879	0.5005777936698989	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
857	1	0	0	1	1	0	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.42542898414608943	0.6030083492254545	0.46188731747942274	0.6047444603365656	0.6238416825587879	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6863416825587879	0.6863416825587879
858	0	1	0	1	1	0	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.3511830111020395	0.5717583492254545	0.4885852723023776	0.6446750158921212	0.5717583492254545	0.6863416825587879	0.6446750158921212	0.6655083492254545	0.5821750158921212	0.6238416825587879
859	1	1	0	1	1	0	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3153007329428734	0.5717583492254545	0.42385312944523473	0.6238416825587879	0.5509250158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6030083492254545	0.6446750158921212
860	0	0	1	1	1	0	1	0	1	1	0	0.5821750158921212	0.6446750158921212	0.5405083492254545	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.5201958492254545	null	0.41536735708751116	0.5613416825587879	0.4665614627785681	0.6030083492254545	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5821750158921212	0.6238416825587879
861	1	0	1	1	1	0	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.37077876785088976	0.6030083492254545	0.4891309072230125	0.6063784472646702	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6655083492254545	0.6446750158921212
862	0	1	1	1	1	0	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.34636618858765594	0.4769781294452347	0.4665614627785681	0.6238416825587879	0.6134250158921212	0.6655083492254545	0.6446750158921212	0.5821750158921212	0.6134250158921212	0.6238416825587879
863	1	1	1	1	1	0	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.5509250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5717583492254544	0.6446750158921212	0.6446750158921212	0.5196750158921212	null	0.3042974292974293	0.5186447961119014	0.4248947961119014	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6238416825587879	0.6134250158921212	0.5342583492254546	0.6238416825587879
864	0	0	0	0	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.5863416825587878	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
865	1	0	0	0	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.47424929125444	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6655083492254545	0.6863416825587879
866	0	1	0	0	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.4161892767661999	0.6238416825587879	0.5885852723023776	0.6446750158921212	0.5717583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6238416825587879
867	1	1	0	0	0	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.40382229021443067	0.5821750158921212	0.5302519389690442	0.6446750158921212	0.5509250158921212	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879
868	0	0	1	0	0	1	1	0	1	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3789607888798172	0.5677519389690443	0.5821750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6030083492254545	0.6238416825587879
869	1	0	1	0	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3275381817583358	0.6238416825587879	0.5821750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
870	0	1	1	0	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5696185824835432	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5696185824835432	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.31803699502016813	0.529061462778568	0.5707281294452348	0.6238416825587879	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.6238416825587879
871	1	1	1	0	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.3177904466966967	0.529061462778568	0.5498947961119014	0.6238416825587879	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.5717583492254544	0.6446750158921212
872	0	0	0	1	0	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.5464111270032322	0.6238416825587879	0.5214111270032322	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
873	1	0	0	1	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.465359539701645	0.6238416825587879	0.46188731747942274	0.6047444603365656	0.6238416825587879	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6655083492254545	0.6863416825587879
874	0	1	0	1	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.36708213390905703	0.6030083492254545	0.4885852723023776	0.6446750158921212	0.5717583492254545	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6238416825587879
875	1	1	0	1	0	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.35093646277856805	0.5821750158921212	0.42385312944523473	0.6238416825587879	0.5509250158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6030083492254545	0.6446750158921212
876	0	0	1	1	0	1	1	0	1	1	0	0.5821750158921212	0.6446750158921212	0.5405083492254545	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.5410291825587878	null	0.438050570625849	0.5469186056357109	0.4873947961119014	0.6030083492254545	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5821750158921212	0.6238416825587879
877	1	0	1	1	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.3685716966966967	0.6238416825587879	0.4891309072230125	0.6063784472646702	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6655083492254545	0.6446750158921212	0.6446750158921212
878	0	1	1	1	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.3959376768819704	0.5082281294452348	0.4457281294452347	0.6238416825587879	0.6134250158921212	0.6655083492254545	0.6446750158921212	0.5821750158921212	0.6134250158921212	0.6238416825587879
879	1	1	1	1	0	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5509250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5717583492254544	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.34084726037851043	0.529061462778568	0.4040614627785681	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6238416825587879	0.6134250158921212	0.5509250158921212	0.6238416825587879
880	0	0	0	0	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.6030083492254545	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
881	1	0	0	0	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.521137355635711	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6655083492254545	0.6863416825587879
882	0	1	0	0	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.4514370245139476	0.6238416825587879	0.5885852723023776	0.6446750158921212	0.5717583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6238416825587879
883	1	1	0	0	1	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.36160714285714285	0.6030083492254545	0.5302519389690442	0.6238416825587879	0.5509250158921212	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879
884	0	0	1	0	1	1	1	0	1	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.37880053246956086	0.5677519389690443	0.5821750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6030083492254545	0.6238416825587879
885	1	0	1	0	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.45212693896904427	0.6238416825587879	0.5821750158921212	0.6238416825587879	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212
886	0	1	1	0	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5696185824835432	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5696185824835432	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.3763703283535014	0.5498947961119014	0.5498947961119014	0.6238416825587879	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.6238416825587879
887	1	1	1	0	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.4509548611111111	0.5498947961119014	0.529061462778568	0.6238416825587879	0.5955678730349784	0.6655083492254545	0.6446750158921212	0.6342583492254545	0.5509250158921212	0.6446750158921212
888	0	0	0	1	1	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.5464111270032322	0.6238416825587879	0.5214111270032322	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
889	1	0	0	1	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.44626231747942274	0.6446750158921212	0.46188731747942274	0.6047444603365656	0.6238416825587879	0.6863416825587879	0.6030083492254545	0.6446750158921212	0.6863416825587879	0.6863416825587879
890	0	1	0	1	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.41744287303497823	0.6030083492254545	0.4885852723023776	0.6446750158921212	0.5717583492254545	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6238416825587879
891	1	1	0	1	1	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3043355855855856	0.6030083492254545	0.42385312944523473	0.6238416825587879	0.5509250158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6030083492254545	0.6446750158921212
892	0	0	1	1	1	1	1	0	1	1	0	0.5613416825587879	0.6446750158921212	0.5405083492254545	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.5410291825587878	null	0.3544330061904388	0.5469186056357109	0.4873947961119014	0.6030083492254545	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5821750158921212	0.6238416825587879
893	1	0	1	1	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.37119317112907013	0.6238416825587879	0.4891309072230125	0.6063784472646702	0.6446750158921212	0.6655083492254545	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212
894	0	1	1	1	1	1	1	0	1	1	0	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.32286857119091344	0.529061462778568	0.4665614627785681	0.6238416825587879	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6134250158921212	0.6238416825587879
895	1	1	1	1	1	1	1	0	1	1	0	0.6238416825587879	0.6446750158921212	0.5509250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5717583492254544	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.4051524204717139	0.5498947961119014	0.4248947961119014	0.6446750158921212	0.6134250158921212	0.6655083492254545	0.6238416825587879	0.6134250158921212	0.5509250158921212	0.6238416825587879
896	0	0	0	0	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.416263438873016	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5955678730349784	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6446750158921212
897	1	0	0	0	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879	null	0.38791546724239034	0.6238416825587879	0.605984539701645	0.6446750158921212	0.605984539701645	0.6446750158921212	0.5811447961119014	0.6655083492254545	0.6863416825587879	0.6863416825587879
898	0	1	0	0	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.48992870913334957	0.5717583492254545	0.5885852723023776	0.6446750158921212	0.543484539701645	0.6446750158921212	0.5811447961119014	0.6238416825587879	0.6446750158921212	0.6655083492254545
899	1	1	0	0	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.42732988165680474	0.5717583492254545	0.5123947961119014	0.6446750158921212	0.574734539701645	0.668484539701645	0.5811447961119014	0.6238416825587879	0.6446750158921212	0.6655083492254545
900	0	0	1	0	0	0	0	1	1	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6094186056357109	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.39009307207764926	0.6030083492254545	0.5707281294452348	0.6094186056357109	0.605984539701645	0.6446750158921212	0.5811447961119014	0.6238416825587879	0.6030083492254545	0.6030083492254545
901	1	0	1	0	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.3805923790638464	0.6238416825587879	0.529061462778568	0.6238416825587879	0.605984539701645	0.6446750158921212	0.5811447961119014	0.6863416825587879	0.6655083492254545	0.6446750158921212
902	0	1	1	0	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.5925916825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.28374880057572366	0.5509250158921212	0.5707281294452348	0.6238416825587879	0.574734539701645	0.6655083492254545	0.5811447961119014	0.6446750158921212	0.5613416825587879	0.6446750158921212
903	1	1	1	0	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.5781686056357109	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5781686056357109	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3060716966966967	0.5717583492254545	0.529061462778568	0.6030083492254545	0.574734539701645	0.6655083492254545	0.5811447961119014	0.6238416825587879	0.5509250158921212	0.6446750158921212
904	0	0	0	1	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5618625158921212	null	0.3589717722063493	0.5759250158921212	0.5839111270032323	0.6238416825587879	0.574734539701645	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6446750158921212
905	1	0	0	1	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.4940401539591823	0.5446750158921212	0.5035539841460894	0.625577793669899	0.6268178730349784	0.6238416825587879	0.6046423361535591	0.6863416825587879	0.6863416825587879	0.6863416825587879
906	0	1	0	1	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.4362943226864631	0.5030083492254546	0.525043605635711	0.6446750158921212	0.543484539701645	0.6238416825587879	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6655083492254545
907	1	1	0	1	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.4510990101555981	0.5134250158921212	0.47072812944523473	0.6446750158921212	0.574734539701645	0.6446750158921212	0.5619454497066726	0.6238416825587879	0.6446750158921212	0.6655083492254545
908	0	0	1	1	0	0	0	1	1	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.5635986270032323	null	0.499093436716792	0.5342583492254546	0.5498947961119014	0.6446750158921212	0.605984539701645	0.6446750158921212	0.5811447961119014	0.6030083492254545	0.5821750158921212	0.6446750158921212
909	1	0	1	1	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.625577793669899	null	0.3666121011842231	0.5446750158921212	0.5099642405563458	0.6272117805980035	0.605984539701645	0.6446750158921212	0.5619454497066726	0.6238416825587879	0.6655083492254545	0.6446750158921212
910	0	1	1	1	0	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.5925916825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.3013593951093951	0.4821750158921212	0.529061462778568	0.6446750158921212	0.574734539701645	0.6446750158921212	0.5811447961119014	0.6238416825587879	0.6030083492254545	0.6238416825587879
911	1	1	1	1	0	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6342583492254545	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.34282221432940485	0.5134250158921212	0.4248947961119014	0.6446750158921212	0.574734539701645	0.6863416825587879	0.5619454497066726	0.5821750158921212	0.5509250158921212	0.6446750158921212
912	0	0	0	0	1	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.353763438873016	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.5955678730349784	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6446750158921212
913	1	0	0	0	1	0	0	1	1	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.30232988165680474	0.6238416825587879	0.5226512063683116	0.6446750158921212	0.605984539701645	0.6446750158921212	0.5811447961119014	0.6655083492254545	0.6863416825587879	0.6655083492254545
914	0	1	0	0	1	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.38650177676619984	0.5613416825587879	0.5677519389690443	0.6446750158921212	0.5226512063683116	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6446750158921212
915	1	1	0	0	1	0	0	1	1	1	0	0.6238416825587879	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.40649654832347143	0.5717583492254545	0.47072812944523473	0.6238416825587879	0.5539012063683116	0.6863416825587879	0.5811447961119014	0.6446750158921212	0.6238416825587879	0.6655083492254545
