class,property,score
http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/significantDesign,0.02185982
http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase,http://dbpedia.org/ontology/argueDate,0.004265908
http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase,http://dbpedia.org/ontology/decideDate,0.001421969
http://dbpedia.org/ontology/Monarch,http://dbpedia.org/ontology/heir,0.000389712
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/characterInPlay,0.445330831
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/chorusCharacterInPlay,0.025340216
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/ibdbId,0.000469263
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/muteCharacterInPlay,0.011262318
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/premiereDate,0.48991084
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/premierePlace,0.603003285
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/premiereYear,0.752698264
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/settingOfPlay,0.527921164
http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/subjectOfPlay,0.275926795
http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/numberOfLines,0.419473684
http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/numberOfVehicles,0.182631579
http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/reportingMark,0.108421053
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/committeeInLegislature,0.005503577
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/electionDateLeader,0.312052834
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/house,0.154100165
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/lastElectionDate,0.479911943
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/legislativePeriodName,0.3203082
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/numberOfMembers,0.716565768
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/politicalPartyInLegislature,0.381948266
http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/politicalPartyOfLeader,0.471656577
http://dbpedia.org/ontology/AdultActor,http://dbpedia.org/ontology/numberOfFilms,0.561031084
http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/musicBy,0.844101124
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/GrandPrix/course,0.988346686
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/GrandPrix/distance,0.974508376
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/course,0.988346686
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/distanceLaps,0.987618354
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/fastestDriver,0.965040058
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/fastestDriverCountry,0.05826657
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/fastestDriverTeam,0.949745084
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/firstDriver,0.985433358
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/firstDriverCountry,0.071376548
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/firstDriverTeam,0.964311726
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/poleDriver,0.945375091
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/poleDriverCountry,0.060451566
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/poleDriverTeam,0.940276766
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/secondDriver,0.973051712
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/secondDriverCountry,0.070648216
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/secondTeam,0.961398398
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/thirdDriver,0.967225055
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/thirdDriverCountry,0.07210488
http://dbpedia.org/ontology/GrandPrix,http://dbpedia.org/ontology/thirdTeam,0.961398398
http://dbpedia.org/ontology/Hotel,http://dbpedia.org/ontology/chain,0.107494323
http://dbpedia.org/ontology/Hotel,http://dbpedia.org/ontology/numberOfParkingSpaces,0.042392127
http://dbpedia.org/ontology/Hotel,http://dbpedia.org/ontology/numberOfRestaurants,0.397426192
http://dbpedia.org/ontology/Hotel,http://dbpedia.org/ontology/numberOfRooms,0.752460257
http://dbpedia.org/ontology/Hotel,http://dbpedia.org/ontology/numberOfSuites,0.323996972
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/ontology/derivative,0.244
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/ontology/musicFusionGenre,0.1432
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/ontology/musicSubgenre,0.144
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/ontology/stylisticOrigin,0.6736
http://dbpedia.org/ontology/SiteOfSpecialScientificInterest,http://dbpedia.org/ontology/areaOfSearch,0.602264151
http://dbpedia.org/ontology/SiteOfSpecialScientificInterest,http://dbpedia.org/ontology/interest,0.719245283
http://dbpedia.org/ontology/Restaurant,http://dbpedia.org/ontology/chef,0.047854786
http://dbpedia.org/ontology/Restaurant,http://dbpedia.org/ontology/dressCode,0.172442244
http://dbpedia.org/ontology/Restaurant,http://dbpedia.org/ontology/headChef,0.187293729
http://dbpedia.org/ontology/Restaurant,http://dbpedia.org/ontology/reservations,0.054455446
http://dbpedia.org/ontology/WrestlingEvent,http://dbpedia.org/ontology/brand,0.124394184
http://dbpedia.org/ontology/WrestlingEvent,http://dbpedia.org/ontology/promotion,0.978998385
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/cmykCoordinateBlack,0.851441242
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/cmykCoordinateCyanic,0.847006652
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/cmykCoordinateMagenta,0.850332594
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/cmykCoordinateYellow,0.850332594
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/hsvCoordinateHue,0.949002217
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/hsvCoordinateSaturation,0.962305987
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/hsvCoordinateValue,0.962305987
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/rgbCoordinateBlue,0.984478936
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/rgbCoordinateGreen,0.984478936
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/rgbCoordinateRed,0.984478936
http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/wavelength,0.015521064
http://dbpedia.org/ontology/WorldHeritageSite,http://dbpedia.org/ontology/id,0.993623805
http://dbpedia.org/ontology/FilmFestival,http://dbpedia.org/ontology/closingFilm,0.137071651
http://dbpedia.org/ontology/FilmFestival,http://dbpedia.org/ontology/film,0.005192108
http://dbpedia.org/ontology/FilmFestival,http://dbpedia.org/ontology/openingFilm,0.190031153
http://dbpedia.org/ontology/Beverage,http://dbpedia.org/ontology/introduced,0.014909478
http://dbpedia.org/ontology/SportCompetitionResult,http://dbpedia.org/ontology/numberOfBronzeMedalsWon,0.783454988
http://dbpedia.org/ontology/SportCompetitionResult,http://dbpedia.org/ontology/numberOfGoldMedalsWon,0.779805353
http://dbpedia.org/ontology/SportCompetitionResult,http://dbpedia.org/ontology/numberOfSilverMedalsWon,0.779805353
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/championships,0.981036663
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/fastestLap,0.951959545
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/firstRace,0.991150443
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/firstWin,0.115044248
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/lastPosition,0.02528445
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/lastRace,0.967130215
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/lastWin,0.115044248
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/podiums,0.95448799
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/poles,0.950695322
http://dbpedia.org/ontology/FormulaOneRacer,http://dbpedia.org/ontology/races,0.962073325
http://dbpedia.org/ontology/Theatre,http://dbpedia.org/ontology/currentProduction,0.045792079
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/flagBearer,0.685279188
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/games,0.956852792
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/numberOfCompetitors,0.942893401
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/numberOfOfficials,0.002538071
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/oldcode,0.017766498
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/rankInFinalMedalCount,0.769035533
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/summerAppearances,0.006345178
http://dbpedia.org/ontology/OlympicResult,http://dbpedia.org/ontology/winterAppearances,0.003807107
http://dbpedia.org/ontology/MythologicalFigure,http://dbpedia.org/ontology/mythology,1
http://dbpedia.org/ontology/Volcano,http://dbpedia.org/ontology/eruptionYear,0.571974522
http://dbpedia.org/ontology/Astronaut,http://dbpedia.org/ontology/Astronaut/timeInSpace,0.173228347
http://dbpedia.org/ontology/Astronaut,http://dbpedia.org/ontology/selection,0.911811024
http://dbpedia.org/ontology/Brain,http://dbpedia.org/ontology/brainInfoNumber,0.675090253
http://dbpedia.org/ontology/Brain,http://dbpedia.org/ontology/brainInfoType,0.671480144
http://dbpedia.org/ontology/Brain,http://dbpedia.org/ontology/component,0.019855596
http://dbpedia.org/ontology/Brain,http://dbpedia.org/ontology/isPartOfAnatomicalStructure,0.166064982
http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/numberOfLawyers,0.80859375
http://dbpedia.org/ontology/LawFirm,http://dbpedia.org/ontology/numberOfOffices,0.826171875
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/bestFinish,0.717062635
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/centuryBreaks,0.788336933
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/currentRank,0.015118791
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/highestBreak,0.883369331
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/highestRank,0.820734341
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/otherWins,0.315334773
http://dbpedia.org/ontology/SnookerPlayer,http://dbpedia.org/ontology/rankingWins,0.125269978
http://dbpedia.org/ontology/CyclingTeam,http://dbpedia.org/ontology/uciCode,0.742738589
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/Canal/maximumBoatBeam,0.18957346
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/Canal/maximumBoatLength,0.184834123
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/Canal/originalMaximumBoatBeam,0.016587678
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/Canal/originalMaximumBoatLength,0.011848341
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/dateAct,0.009478673
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/dateCompleted,0.028436019
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/dateConstruction,0.026066351
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/dateUse,0.035545024
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/endPoint,0.436018957
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/hasJunctionWith,0.303317536
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/maximumBoatBeam,0.18957346
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/maximumBoatLength,0.184834123
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/originalEndPoint,0.007109005
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/originalMaximumBoatBeam,0.016587678
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/originalMaximumBoatLength,0.011848341
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/originalStartPoint,0.01421801
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/principalEngineer,0.203791469
http://dbpedia.org/ontology/Canal,http://dbpedia.org/ontology/startPoint,0.452606635
http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/growingGrape,0.620947631
http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/isPartOfWineRegion,0.735660848
http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/numberOfVineyards,0.154613466
http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/numberOfWineries,0.331670823
http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/varietals,0.194513716
http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/wineProduced,0.037406484
http://dbpedia.org/ontology/Grape,http://dbpedia.org/ontology/notableWine,0.155844156
http://dbpedia.org/ontology/Grape,http://dbpedia.org/ontology/wineRegion,0.532467533
http://dbpedia.org/ontology/Currency,http://dbpedia.org/ontology/usingCountry,0.836317136
http://dbpedia.org/ontology/Artery,http://dbpedia.org/ontology/supplies,0.442815249
http://dbpedia.org/ontology/Nerve,http://dbpedia.org/ontology/innervates,0.287461774
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/Rocket/lowerEarthOrbitPayload,0.159574468
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/Rocket/mass,0.645390071
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/comparable,0.134751773
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/countryOrigin,0.755319149
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/finalFlight,0.553191489
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/lowerEarthOrbitPayload,0.159574468
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/maidenFlight,0.726950355
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/rocketFunction,0.783687943
http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/rocketStages,0.656028369
http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete,http://dbpedia.org/ontology/formerHighschool,0.051813472
http://dbpedia.org/ontology/RoadJunction,http://dbpedia.org/ontology/meetingRoad,0.386597938
http://dbpedia.org/ontology/RailwayTunnel,http://dbpedia.org/ontology/railwayLineUsingTunnel,0.570621469
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/geneLocation,1
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/orthologousGene,0.5
http://dbpedia.org/ontology/College,http://dbpedia.org/ontology/sisterCollege,0.730337079
http://dbpedia.org/ontology/Constellation,http://dbpedia.org/ontology/declination,0.715909091
http://dbpedia.org/ontology/Constellation,http://dbpedia.org/ontology/neighbourConstellations,1
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/associatedRocket,0.164835165
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/firstLaunchDate,0.153846154
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/firstLaunchRocket,0.010989011
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/lastLaunchDate,0.153846154
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/lastLaunchRocket,0.010989011
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/launches,0.120879121
http://dbpedia.org/ontology/LaunchPad,http://dbpedia.org/ontology/numberOfPads,0.593406593
http://dbpedia.org/ontology/GeneLocation,http://dbpedia.org/ontology/geneLocationEnd,1
http://dbpedia.org/ontology/GeneLocation,http://dbpedia.org/ontology/geneLocationStart,1
http://dbpedia.org/ontology/GeneLocation,http://dbpedia.org/ontology/genomeDB,1
http://dbpedia.org/ontology/GeneLocation,http://dbpedia.org/ontology/onChromosome,1
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/countryWithFirstAstronaut,0.333333333
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/countryWithFirstSatellite,0.45
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/countryWithFirstSatelliteLaunched,0.183333333
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/countryWithFirstSpaceflight,0.116666667
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/maidenFlightRocket,0.85
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/orbitalFlights,0.816666667
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/retiredRocket,0.766666667
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/suborbitalFlights,0.066666667
http://dbpedia.org/ontology/YearInSpaceflight,http://dbpedia.org/ontology/totalTravellers,0.816666667
http://dbpedia.org/ontology/SpaceStation,http://dbpedia.org/ontology/SpaceStation/volume,0.75
http://dbpedia.org/ontology/SpaceStation,http://dbpedia.org/ontology/nssdcId,0.25
http://dbpedia.org/ontology/WaterwayTunnel,http://dbpedia.org/ontology/waterwayThroughTunnel,0.916666667
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/SpaceShuttle/distance,0.277777778
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/SpaceShuttle/timeInSpace,0.388888889
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/contractAward,0.388888889
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/crews,0.333333333
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/firstFlight,0.333333333
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/firstFlightEndDate,0.388888889
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/firstFlightStartDate,0.388888889
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/issDockings,0.166666667
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/lastFlight,0.333333333
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/lastFlightEndDate,0.444444444
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/lastFlightStartDate,0.444444444
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/mirDockings,0.166666667
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/missions,0.5
http://dbpedia.org/ontology/SpaceShuttle,http://dbpedia.org/ontology/satellitesDeployed,0.277777778
http://dbpedia.org/ontology/Project,http://dbpedia.org/ontology/projectEndDate,0.181818182
http://dbpedia.org/ontology/Project,http://dbpedia.org/ontology/projectKeyword,0.909090909
http://dbpedia.org/ontology/Project,http://dbpedia.org/ontology/projectStartDate,0.181818182
http://dbpedia.org/ontology/ResearchProject,http://dbpedia.org/ontology/projectBudgetFunding,0.363636364
http://dbpedia.org/ontology/ResearchProject,http://dbpedia.org/ontology/projectBudgetTotal,0.727272727
http://dbpedia.org/ontology/ResearchProject,http://dbpedia.org/ontology/projectCoordinator,0.636363636
http://dbpedia.org/ontology/ResearchProject,http://dbpedia.org/ontology/projectParticipant,0.636363636
http://dbpedia.org/ontology/ConcentrationCamp,http://dbpedia.org/ontology/gasChambers,0.1125
http://dbpedia.org/ontology/ConcentrationCamp,http://dbpedia.org/ontology/liberationDate,0.4375
http://dbpedia.org/ontology/ConcentrationCamp,http://dbpedia.org/ontology/numberOfDeaths,0.575
